CustomerID,Recency,Frequency,MonetaryValue,AvgTransactionValue,CLV,RollingAvgAmount
12939,63,8,11581.8,1447.725,11581.8,246.96765957446812
12940,54,2,913.54,456.77,913.54,9.241986531986532
12942,130,3,683.9,227.96666666666667,683.9,9.314666666666666
12944,35,2,604.51,302.255,604.51,20.295555555555556
12945,287,1,462.95,462.95,462.95,20.506521739130434
12947,143,6,1603.99,267.33166666666665,1603.9899999999998,16.520515463917526
12948,15,7,2064.95,294.99285714285713,2064.95,17.788505747126436
12949,30,8,4167.22,520.9025,4167.22,19.373503875968993
12950,1,3,1843.0,614.3333333333334,1843.0,78.51884057971014
12951,8,6,1064.07,177.345,1064.07,16.789999999999996
12952,5,4,1387.79,346.9475,1387.79,17.60723628691983
12953,9,1,329.85,329.85,329.85,20.317647058823532
12955,0,11,4757.16,432.4690909090909,4757.16,26.428666666666672
12956,305,1,108.07,108.07,108.07,5.440526315789474
12957,9,8,4017.54,502.1925,4017.54,16.84736694677871
12962,6,2,266.39,133.195,266.39,17.20479166666667
12963,7,8,1856.63,232.07875,1856.63,19.466105263157896
12965,88,1,771.91,771.91,771.91,7.092599388379204
12966,9,1,160.18,160.18,160.18,15.948000000000002
12967,357,2,1660.9,830.45,1660.9,88.45263157894738
12968,111,1,135.95,135.95,135.95,28.186666666666667
12970,6,4,452.24,113.06,452.24,3.0092935982339957
12971,3,86,11189.91,130.11523255813952,11189.91,36.68156284153007
12974,197,1,144.8,144.8,144.8,16.36875
12976,211,1,738.6,738.6,738.6,33.46818181818182
12977,155,1,39.239999999999995,39.239999999999995,39.239999999999995,3.7705555555555557
12980,157,9,7374.900000000001,819.4333333333334,7374.900000000001,357.305
12981,29,2,372.21999999999997,186.10999999999999,372.21999999999997,19.406333333333333
12982,242,1,390.54,390.54,390.54,13.705238095238096
12984,18,1,97.5,97.5,97.5,27.1
12985,0,2,1239.38,619.69,1239.38,16.21407894736842
12987,73,2,558.7,279.35,558.7,20.300000000000004
12988,291,1,535.32,535.32,535.32,5.730833333333334
12989,2,15,6924.11,461.6073333333333,6924.11,112.28921875
12990,30,3,409.5,136.5,409.5,33.9
12991,22,2,503.76,251.88,503.76,16.870752688172043
12993,22,4,414.76,103.69,414.76,15.350740740740742
12994,3,3,974.42,324.8066666666667,974.4200000000001,16.019453551912566
12995,84,1,211.32,211.32,211.32,48.919999999999995
12997,21,4,1226.89,306.7225,1226.89,20.771694915254237
12999,195,3,455.88,151.96,455.88,14.518571428571429
13000,106,3,534.85,178.28333333333333,534.85,15.990430107526883
13001,3,13,9818.82,755.2938461538462,9818.82,28.962325467059976
13002,317,1,120.95,120.95,120.95,18.023809523809526
13003,105,3,149.05,49.68333333333334,149.05,18.184722222222224
13004,11,18,5655.91,314.21722222222223,5655.91,13.988989273927396
13005,173,2,513.7,256.85,513.7,19.725320512820513
13006,55,1,81.57,81.57,81.57,27.07125
13008,322,1,229.47,229.47,229.47,16.51928571428571
13011,371,1,50.550000000000004,50.550000000000004,50.550000000000004,16.066666666666666
13012,8,8,1661.8400000000001,207.73000000000002,1661.8400000000001,18.540898876404494
13013,0,13,4810.9400000000005,370.07230769230773,4810.9400000000005,21.74401826484019
13014,10,10,3466.28,346.62800000000004,3466.2800000000007,32.2140366972477
13015,52,5,3346.28,669.2560000000001,3346.2800000000007,19.036363636363635
13016,72,3,789.89,263.2966666666667,789.8900000000001,16.89595744680851
13017,6,1,204.0,204.0,204.0,204.0
13018,15,28,7277.7,259.91785714285714,7277.7,15.930545851528384
13021,3,9,2616.38,290.7088888888889,2616.38,19.951374045801533
13023,63,2,689.9,344.95,689.9,16.750833333333333
13026,0,5,975.36,195.072,975.36,24.675999999999995
13027,113,6,6912.0,1152.0,6912.0,260.3076923076923
13028,22,2,661.3199999999999,330.65999999999997,661.3199999999999,14.931703703703702
13029,30,3,1247.5,415.8333333333333,1247.5,160.275
13030,10,2,799.48,399.74,799.48,7.848013468013466
13032,51,2,1010.1800000000001,505.09000000000003,1010.1800000000001,14.002652582159625
13033,356,1,190.55,190.55,190.55,17.477272727272727
13034,54,2,642.77,321.385,642.77,17.188378378378378
13035,73,2,921.88,460.94,921.88,33.062222222222225
13037,137,3,881.07,293.69,881.0699999999999,17.651458333333334
13038,79,3,908.46,302.82,908.46,32.400357142857146
13040,8,2,676.99,338.495,676.99,15.680697674418605
13043,272,1,516.42,516.42,516.42,41.97076923076923
13044,290,1,560.47,560.47,560.47,16.885959595959598
13045,98,1,305.28000000000003,305.28000000000003,305.28000000000003,16.833333333333332
13046,30,2,629.31,314.655,629.31,17.937428571428573
13047,31,10,3237.54,323.754,3237.54,19.04887596899225
13048,13,4,1835.91,458.9775,1835.91,13.494779411764705
13049,63,2,656.6800000000001,328.34000000000003,656.6800000000001,43.243571428571435
13050,14,17,5836.86,343.3447058823529,5836.86,14.479884201819683
13052,211,1,348.15000000000003,348.15000000000003,348.15000000000003,19.60324074074074
13055,77,3,1214.41,404.80333333333334,1214.41,15.828815789473685
13058,24,3,271.40000000000003,90.46666666666668,271.40000000000003,29.983333333333334
13059,249,1,183.4,183.4,183.4,24.43958333333333
13060,253,1,307.53000000000003,307.53000000000003,307.53000000000003,21.435333333333336
13061,71,1,248.61,248.61,248.61,24.411
13062,190,1,346.98,346.98,346.98,32.33
13064,12,4,1119.49,279.8725,1119.49,16.403236714975844
13065,372,1,205.86,205.86,205.86,15.050714285714287
13066,23,2,470.8,235.4,470.8,9.823784722222223
13067,81,1,115.46000000000001,115.46000000000001,115.46000000000001,7.899
13068,9,2,344.0,172.0,344.0,168.5
13069,0,24,4436.12,184.83833333333334,4436.12,10.411223529411766
13070,191,1,228.8,228.8,228.8,25.037037037037038
13072,266,1,177.15,177.15,177.15,24.428571428571427
13075,129,1,919.61,919.61,919.61,42.56106060606061
13077,0,4,729.27,182.3175,729.27,6.6475
13078,2,26,12627.94,485.69,12627.94,34.89468342644321
13079,3,5,220.10000000000002,44.02,220.10000000000002,36.663888888888884
13080,178,1,58.08,58.08,58.08,8.566666666666666
13081,11,11,28337.38,2576.1254545454544,28337.379999999997,27.75720703125
13082,125,9,3613.63,401.51444444444445,3613.63,50.325616438356164
13083,3,2,303.75,151.875,303.75,16.732407407407408
13085,157,2,416.08,208.04,416.08,20.681515151515153
13089,2,97,58825.83,606.4518556701031,58825.83,32.512887788778905
13090,8,14,8910.82,636.4871428571429,8910.82,57.472043010752685
13091,27,1,345.82,345.82,345.82,16.552857142857142
13092,70,5,477.83,95.566,477.83000000000004,19.665599999999998
13093,275,8,7832.47,979.05875,7832.47,50.334716981132075
13094,20,12,1927.3200000000002,160.61,1927.3200000000002,80.12166666666667
13095,70,1,74.39999999999999,74.39999999999999,74.39999999999999,11.326666666666666
13097,32,10,6010.42,601.042,6010.42,14.21522458628842
13098,0,28,28882.44,1031.5157142857142,28882.44,50.42087412587413
13099,98,1,207.36,207.36,207.36,207.36
13101,233,1,101.19,101.19,101.19,11.696666666666665
13102,0,24,6424.09,267.67041666666665,6424.09,21.254440789473687
13103,39,1,243.94,243.94,243.94,33.98916666666666
13104,2,6,1098.48,183.08,1098.48,52.74699999999999
13106,132,1,76.5,76.5,76.5,76.5
13107,43,4,1531.6200000000001,382.90500000000003,1531.6200000000001,26.006551724137932
13108,372,1,350.06,350.06,350.06,35.826
13109,59,2,786.54,393.27,786.54,16.53276595744681
13110,30,7,1488.67,212.66714285714286,1488.67,10.296896551724139
13113,0,24,12245.960000000001,510.2483333333334,12245.960000000001,60.695883333333335
13115,11,4,2294.78,573.695,2294.78,19.104
13116,137,1,501.14,501.14,501.14,16.676333333333336
13117,21,8,984.91,123.11375,984.91,12.872236842105263
13118,19,5,1197.81,239.56199999999998,1197.81,15.097046413502113
13120,238,1,30.6,30.6,30.6,30.6
13121,268,1,283.73,283.73,283.73,5.7231
13122,93,2,922.39,461.195,922.39,16.94181818181818
13124,89,3,3866.33,1288.7766666666666,3866.33,16.498851063829786
13126,4,8,2099.64,262.455,2099.64,15.070000000000002
13127,77,1,259.17,259.17,259.17,18.694666666666667
13130,93,1,64.0,64.0,64.0,35.5
13131,22,3,1073.3,357.76666666666665,1073.3,23.405681818181822
13132,261,1,77.3,77.3,77.3,23.73888888888889
13133,273,2,109.8,54.9,109.8,15.970238095238097
13134,85,4,1793.58,448.395,1793.58,18.67938775510204
13135,196,1,3096.0,3096.0,3096.0,3096.0
13136,55,5,2607.61,521.522,2607.61,20.64876640419948
13137,10,8,3650.41,456.30125,3650.41,5.18508759469697
13138,21,6,962.39,160.39833333333334,962.3900000000001,15.34005291005291
13139,15,7,5064.9400000000005,723.5628571428572,5064.9400000000005,29.84729411764706
13140,107,3,423.72,141.24,423.72,9.088115942028987
13141,84,5,2388.75,477.75,2388.75,17.418148148148152
13142,18,1,307.09000000000003,307.09000000000003,307.09000000000003,13.710869565217392
13144,332,1,110.95,110.95,110.95,48.13611111111111
13145,39,4,618.52,154.63,618.52,133.32555555555555
13146,25,1,228.91,228.91,228.91,13.10235294117647
13147,9,4,712.8,178.2,712.8,148.5
13148,28,12,3707.12,308.9266666666667,3707.12,11.710271682340645
13149,13,4,1676.06,419.015,1676.06,19.563643410852713
13151,295,1,1257.8700000000001,1257.8700000000001,1257.8700000000001,16.89126126126126
13153,5,1,486.22,486.22,486.22,24.65911111111111
13155,32,4,971.76,242.94,971.76,11.282078431372549
13157,48,4,1741.22,435.305,1741.22,19.958505747126434
13158,94,4,1201.06,300.265,1201.06,15.228101265822785
13159,8,4,1437.85,359.4625,1437.85,11.91331955922865
13160,21,1,91.8,91.8,91.8,21.6125
13161,312,1,112.75,112.75,112.75,16.766666666666666
13162,121,4,1688.29,422.0725,1688.29,21.17
13165,45,2,1021.48,510.74,1021.48,23.767936507936508
13166,282,1,417.2,417.2,417.2,9.91178861788618
13167,18,4,791.33,197.8325,791.33,12.598153846153846
13168,35,4,1319.19,329.7975,1319.19,9.921412213740458
13169,63,2,712.88,356.44,712.88,54.54717948717949
13170,26,1,116.00999999999999,116.00999999999999,116.00999999999999,3.7763541666666667
13171,21,3,468.41,156.13666666666668,468.4100000000001,10.264891304347827
13173,3,2,353.65000000000003,176.82500000000002,353.65000000000003,8.178875968992248
13174,15,3,2817.03,939.0100000000001,2817.03,8.924718683651804
13176,45,1,492.84,492.84,492.84,6.602384259259258
13177,64,1,282.45,282.45,282.45,16.726470588235294
13178,25,11,5725.47,520.4972727272727,5725.47,21.618000000000006
13182,44,1,121.18,121.18,121.18,10.607272727272727
13183,7,9,3957.78,439.75333333333333,3957.7799999999997,41.634468085106384
13184,14,10,1701.29,170.129,1701.29,9.332955801104976
13185,267,1,71.4,71.4,71.4,71.4
13186,39,3,1575.89,525.2966666666667,1575.8900000000003,19.950822784810125
13187,336,1,236.02,236.02,236.02,6.070810810810811
13188,10,1,114.6,114.6,114.6,78.44999999999999
13189,18,2,260.68,130.34,260.68,8.73287356321839
13192,94,2,911.94,455.97,911.94,14.49037037037037
13193,60,1,117.88,117.88,117.88,3.787816091954023
13194,135,1,60.7,60.7,60.7,25.244444444444444
13196,10,4,1797.78,449.445,1797.78,16.31178787878788
13198,9,6,3401.2400000000002,566.8733333333333,3401.24,15.034601769911506
13199,3,38,9817.12,258.34526315789475,9817.12,83.90252100840335
13200,18,4,870.09,217.5225,870.09,18.44326086956522
13203,9,4,869.46,217.365,869.46,15.369122807017543
13207,14,2,250.26000000000002,125.13000000000001,250.26000000000002,32.96
13208,58,6,1223.9,203.98333333333335,1223.9,8.094832214765102
13209,29,8,5891.61,736.45125,5891.61,18.429314641744547
13210,93,1,353.48,353.48,353.48,16.612727272727273
13211,9,3,1197.42,399.14000000000004,1197.42,21.56345238095238
13212,19,3,788.08,262.6933333333333,788.0799999999999,5.603497652582159
13213,56,5,1520.58,304.116,1520.58,16.860333333333333
13216,267,1,333.74,333.74,333.74,62.072
13217,121,3,533.98,177.99333333333334,533.98,129.19333333333333
13218,126,1,62.64,62.64,62.64,14.280000000000001
13220,77,4,819.2900000000001,204.82250000000002,819.2900000000001,41.51539682539683
13221,239,2,847.41,423.705,847.41,12.866186868686869
13223,199,2,163.2,81.6,163.2,46.78
13224,59,2,2155.95,1077.975,2155.95,19.925462962962964
13225,2,7,6463.84,923.4057142857143,6463.84,211.41
13226,272,1,108.21000000000001,108.21000000000001,108.21000000000001,7.206666666666667
13227,201,1,257.7,257.7,257.7,30.32222222222222
13228,80,1,358.0,358.0,358.0,179.0
13229,225,1,160.95,160.95,160.95,16.11
13230,3,14,2806.97,200.49785714285713,2806.97,4.591740316421165
13232,12,7,1357.6,193.94285714285712,1357.6,6.557890499194845
13233,73,2,605.12,302.56,605.12,14.790232558139536
13235,211,1,1031.07,1031.07,1031.07,17.83396551724138
13236,24,2,744.85,372.425,744.85,20.985370370370372
13238,16,4,700.73,175.1825,700.73,20.873225806451615
13239,261,1,329.56,329.56,329.56,15.912380952380952
13240,95,4,663.65,165.9125,663.65,10.019402985074624
13242,111,3,270.40000000000003,90.13333333333334,270.40000000000003,20.800000000000004
13243,202,1,600.07,600.07,600.07,10.326637931034483
13244,92,1,121.74000000000001,121.74000000000001,121.74000000000001,4.528024691358025
13245,50,1,430.5,430.5,430.5,26.3
13246,17,6,1987.3,331.21666666666664,1987.2999999999997,14.233096926713948
13247,17,4,501.12,125.28,501.12,19.9358
13248,124,2,465.68,232.84,465.68,18.16076923076923
13249,91,3,711.41,237.13666666666666,711.41,31.028260869565216
13253,156,2,1030.4,515.2,1030.4,28.605555555555554
13255,8,2,399.51,199.755,399.51,31.60076923076923
13258,11,3,698.5799999999999,232.85999999999999,698.5799999999999,17.401359649122806
13259,61,1,292.32,292.32,292.32,3.41632183908046
13260,60,1,557.62,557.62,557.62,60.364999999999995
13261,268,2,944.1,472.05,944.1,109.98888888888888
13262,262,1,200.29,200.29,200.29,17.506363636363634
13263,0,35,7454.07,212.97342857142857,7454.07,4.439934406678593
13265,52,5,2107.66,421.532,2107.66,23.195915750915745
13266,10,12,3834.2599999999998,319.52166666666665,3834.2599999999998,20.526666666666667
13267,2,19,4521.49,237.97315789473683,4521.49,21.395213270142182
13268,17,11,3214.69,292.24454545454546,3214.69,7.291401515151518
13269,0,15,5346.2300000000005,356.41533333333336,5346.2300000000005,16.914229957805908
13270,365,1,590.0,590.0,590.0,590.0
13271,36,1,217.38,217.38,217.38,2.2729861111111105
13272,30,2,276.56,138.28,276.56,18.08844444444445
13273,112,1,138.98,138.98,138.98,9.50625
13276,63,2,590.9300000000001,295.46500000000003,590.9300000000001,20.40377777777778
13277,15,4,258.4,64.6,258.4,34.21458333333333
13278,40,1,542.73,542.73,542.73,11.548478260869565
13279,77,1,137.75,137.75,137.75,14.437037037037037
13280,121,3,814.86,271.62,814.86,9.591
13282,17,3,1132.14,377.38000000000005,1132.14,29.73081081081081
13283,59,2,93.66,46.83,93.66,12.172857142857142
13284,330,1,201.19,201.19,201.19,16.522179487179486
13285,22,4,2709.12,677.28,2709.12,14.50577540106952
13291,155,1,361.11,361.11,361.11,8.589722222222221
13292,38,2,578.94,289.47,578.94,18.858602150537635
13294,189,2,873.74,436.87,873.74,16.222345679012346
13295,359,1,201.20000000000002,201.20000000000002,201.20000000000002,19.85
13296,136,1,87.4,87.4,87.4,15.326666666666664
13297,7,4,2089.85,522.4625,2089.85,35.22169491525423
13298,0,1,360.0,360.0,360.0,135.0
13299,267,1,142.5,142.5,142.5,31.9
13300,168,1,371.89,371.89,371.89,18.7145
13301,103,4,618.09,154.5225,618.09,7.787633744855967
13302,154,1,63.75,63.75,63.75,63.75
13304,350,1,300.42,300.42,300.42,14.451428571428572
13305,3,10,2000.86,200.08599999999998,2000.86,24.542716049382715
13307,119,1,15.0,15.0,15.0,15.0
13308,22,3,1385.51,461.83666666666664,1385.51,25.657592592592593
13309,6,5,1456.79,291.358,1456.79,13.670934579439251
13310,27,3,1132.03,377.3433333333333,1132.03,15.69625
13311,3,2,598.57,299.285,598.57,20.812948717948718
13313,21,5,1555.3200000000002,311.064,1555.3200000000002,19.99811965811966
13314,1,3,775.94,258.6466666666667,775.94,12.50010752688172
13316,36,4,5977.73,1494.4325,5977.73,69.1628735632184
13317,65,6,2273.68,378.94666666666666,2273.68,18.341854838709676
13318,0,3,640.76,213.58666666666667,640.76,30.9195
13319,4,26,10845.550000000001,417.1365384615385,10845.550000000001,22.69578781512605
13320,77,4,1548.7,387.175,1548.7,14.54748427672956
13321,71,2,567.36,283.68,567.36,42.34909090909091
13322,16,1,199.48000000000002,199.48000000000002,199.48000000000002,7.919533333333334
13323,2,5,787.85,157.57,787.8499999999999,37.93174603174604
13324,35,10,7121.95,712.1949999999999,7121.949999999999,95.92200000000001
13325,81,1,675.3,675.3,675.3,50.53194444444444
13327,38,8,3627.77,453.47125,3627.77,33.80929012345679
13328,315,1,1308.48,1308.48,1308.48,77.19176470588235
13329,31,2,789.0,394.5,789.0,47.25
13330,92,3,1140.93,380.31,1140.93,21.561886792452825
13332,13,1,350.90000000000003,350.90000000000003,350.90000000000003,16.83079365079365
13334,81,3,3536.82,1178.94,3536.82,13.151380597014926
13336,76,1,795.12,795.12,795.12,15.618954248366013
13338,157,1,487.02,487.02,487.02,25.123859649122807
13339,200,1,860.12,860.12,860.12,15.896543209876542
13340,44,7,10736.48,1533.782857142857,10736.48,81.07537313432834
13341,260,1,775.85,775.85,775.85,19.896626984126982
13343,177,1,353.43,353.43,353.43,17.650701754385967
13344,67,3,2543.7200000000003,847.9066666666668,2543.7200000000003,21.655490196078432
13345,287,1,389.5,389.5,389.5,19.1675
13347,69,1,341.36,341.36,341.36,41.663333333333334
13348,63,1,233.76000000000002,233.76000000000002,233.76000000000002,16.700714285714287
13349,10,1,247.32,247.32,247.32,13.880416666666667
13350,15,2,979.12,489.56,979.12,23.89675
13351,65,1,373.94,373.94,373.94,24.96604166666667
13352,59,1,397.98,397.98,397.98,16.386666666666667
13354,70,1,743.53,743.53,743.53,14.54372549019608
13355,121,1,674.7,674.7,674.7,20.0421875
13356,79,1,768.24,768.24,768.24,17.59857142857143
13357,256,1,609.95,609.95,609.95,6.747777777777778
13358,268,1,439.03000000000003,439.03000000000003,439.03000000000003,15.151609195402298
13359,63,1,439.56,439.56,439.56,20.60876811594203
13362,8,4,3090.7400000000002,772.6850000000001,3090.7400000000002,18.528554216867473
13363,17,2,992.5,496.25,992.5,16.15277777777778
13364,70,1,134.96,134.96,134.96,14.641
13365,33,2,2225.37,1112.685,2225.37,17.48440104166667
13366,49,1,56.16,56.16,56.16,56.16
13368,256,2,623.4,311.7,623.4,21.19471264367816
13369,365,1,308.28000000000003,308.28000000000003,308.28000000000003,21.899761904761906
13370,371,1,754.87,754.87,754.87,19.559059829059827
13372,89,1,378.64,378.64,378.64,15.314420289855073
13373,60,3,3312.25,1104.0833333333333,3312.25,20.878164556962027
13375,88,1,778.65,778.65,778.65,20.668918918918916
13376,98,3,1019.76,339.92,1019.76,18.804433962264152
13379,25,3,572.56,190.85333333333332,572.56,5.954089347079038
13381,31,6,3639.31,606.5516666666666,3639.3099999999995,21.15393410852713
13382,280,1,222.99,222.99,222.99,14.612666666666666
13384,30,7,4151.93,593.1328571428572,4151.93,27.27618421052632
13385,329,1,534.57,534.57,534.57,15.343428571428575
13388,130,2,677.1,338.55,677.1,19.34914285714286
